Cat.,Zaneen Model #,Series,Description, CAD MSRP  , USD MSRP  
A,L2729916,KRUYS,Track Spot - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - White,1094.00,880.00
A,L2729923,KRUYS,Track Spot - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2729928,KRUYS,Track Spot - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2723915,KRUYS,Track Spot - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Black,1094.00,880.00
A,L2723916,KRUYS,Track Spot - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - White,1094.00,880.00
A,L2723923,KRUYS,Track Spot - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2723928,KRUYS,Track Spot - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2724015,KRUYS,Track Spot - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Black,1142.00,920.00
A,L2724016,KRUYS,Track Spot - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - White,1142.00,920.00
A,L2724023,KRUYS,Track Spot - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Chrome,1308.00,1054.00
A,L2724028,KRUYS,Track Spot - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Silver Gray,1142.00,920.00
A,L2724115,KRUYS,Track Spot - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Black,1142.00,920.00
A,L2724116,KRUYS,Track Spot - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - White,1142.00,920.00
A,L2724123,KRUYS,Track Spot - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Chrome,1308.00,1054.00
A,L2724128,KRUYS,Track Spot - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Silver Gray,1142.00,920.00
A,L2183315,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183316,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - White,1404.00,1130.00
A,L2183323,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183328,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183415,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183416,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - White,1404.00,1130.00
A,L2183423,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183428,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183515,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183516,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - White,1404.00,1130.00
A,L2183523,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183528,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183615,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183616,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - White,1404.00,1130.00
A,L2183623,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183628,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183715,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183716,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - White,1404.00,1130.00
A,L2183723,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183728,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183815,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Black,1404.00,1130.00
A,L2183816,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - White,1404.00,1130.00
A,L2183823,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Chrome,1568.00,1262.00
A,L2183828,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Silver Gray,1404.00,1130.00
A,L2183915,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Black,1452.00,1170.00
A,L2183916,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - White,1452.00,1170.00
A,L2183923,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Chrome,1618.00,1302.00
A,L2183928,KRUYS,Suspension Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Silver Gray,1452.00,1170.00
A,L2184015,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Black,1452.00,1170.00
A,L2184016,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - White,1452.00,1170.00
A,L2184023,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Chrome,1618.00,1302.00
A,L2184028,KRUYS,Suspension Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Silver Gray,1452.00,1170.00
A,L2184115,KRUYS,Suspension Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Black,1106.00,890.00
A,L2184116,KRUYS,Suspension Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - White,1106.00,890.00
A,L2184123,KRUYS,Suspension Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Chrome,1272.00,1024.00
A,L2184128,KRUYS,Suspension Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Silver Gray,1106.00,890.00
A,L2184315,KRUYS,Suspension Spot Light 50W G53 AR111 Black,1106.00,890.00
A,L2184316,KRUYS,Suspension Spot Light 50W G53 AR111 White,1106.00,890.00
A,L2184323,KRUYS,Suspension Spot Light 50W G53 AR111 Chrome,1272.00,1024.00
A,L2184328,KRUYS,Suspension Spot Light 50W G53 AR111 Silver Gray,1106.00,890.00
A,L2219515,KRUYS,Ceiling-Wall Lamp 50W G53 AR111 Black,1228.00,990.00
A,L2219516,KRUYS,Ceiling-Wall Lamp 50W G53 AR111 White,1228.00,990.00
A,L2219523,KRUYS,Ceiling-Wall Lamp 50W G53 AR111 Chrome,1476.00,1190.00
A,L2219528,KRUYS,Ceiling-Wall Lamp 50W G53 AR111 Silver Gray,1228.00,990.00
A,L2243315,KRUYS,Surface Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Black,1094.00,880.00
A,L2243316,KRUYS,Surface Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - White,1094.00,880.00
A,L2243323,KRUYS,Surface Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243328,KRUYS,Surface Spot Light - 18W LED -120V -3000K -15° -1638lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243415,KRUYS,Surface Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Black,1094.00,880.00
A,L2243416,KRUYS,Surface Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - White,1094.00,880.00
A,L2243423,KRUYS,Surface Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243428,KRUYS,Surface Spot Light - 18W LED -120V -3000K -25° -1638lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243515,KRUYS,Surface Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Black,1094.00,880.00
A,L2243516,KRUYS,Surface Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - White,1094.00,880.00
A,L2243523,KRUYS,Surface Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243528,KRUYS,Surface Spot Light - 18W LED -120V -3000K -60° -1638lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243615,KRUYS,Surface Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Black,1094.00,880.00
A,L2243616,KRUYS,Surface Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - White,1094.00,880.00
A,L2243623,KRUYS,Surface Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243628,KRUYS,Surface Spot Light - 18W LED -120V -4000K -15° -1673lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243715,KRUYS,Surface Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Black,1094.00,880.00
A,L2243716,KRUYS,Surface Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - White,1094.00,880.00
A,L2243723,KRUYS,Surface Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243728,KRUYS,Surface Spot Light - 18W LED -120V -4000K -25° -1673lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243815,KRUYS,Surface Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Black,1094.00,880.00
A,L2243816,KRUYS,Surface Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - White,1094.00,880.00
A,L2243823,KRUYS,Surface Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Chrome,1258.00,1014.00
A,L2243828,KRUYS,Surface Spot Light - 18W LED -120V -4000K -60° -1673lm - Transparent diffuser - Silver Gray,1094.00,880.00
A,L2243915,KRUYS,Surface Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Black,1142.00,920.00
A,L2243916,KRUYS,Surface Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - White,1142.00,920.00
A,L2243923,KRUYS,Surface Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Chrome,1308.00,1054.00
A,L2243928,KRUYS,Surface Spot Light - 18W LED -120V -4000K -50° -1673lm - Prismatic diffuser - Silver Gray,1142.00,920.00
A,L2244015,KRUYS,Surface Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Black,1142.00,920.00
A,L2244016,KRUYS,Surface Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - White,1142.00,920.00
A,L2244023,KRUYS,Surface Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Chrome,1308.00,1054.00
A,L2244028,KRUYS,Surface Spot Light - 18W LED -120V -3000K -50° -1638lm - Prismatic diffuser - Silver Gray,1142.00,920.00
A,L2244115,KRUYS,Track Spot - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Black,796.00,642.00
A,L2244116,KRUYS,Track Spot - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - White,796.00,642.00
A,L2244123,KRUYS,Track Spot - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Chrome,962.00,774.00
A,L2244128,KRUYS,Track Spot - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Silver Gray,796.00,642.00
A,L2244215,KRUYS,Surface Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Black,796.00,642.00
A,L2244216,KRUYS,Surface Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - White,796.00,642.00
A,L2244223,KRUYS,Surface Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Chrome,962.00,774.00
A,L2244228,KRUYS,Surface Spot Light - 50W - QR-CB 51 / 10W LED -GU5.3  -120V - Prismatic diffuser - Silver Gray,796.00,642.00
A,L2900015,KRUYS,Asymmetrical Screen for 100mm Black,164.00,132.00
A,L2900016,KRUYS,Asymmetrical Screen for 100mm White,164.00,132.00
A,L2900028,KRUYS,Asymmetrical Screen for 100mm Silver Gray,164.00,132.00
A,L2900115,KRUYS,Asymmetrical Screen for 157mm Black,246.00,198.00
A,L2900116,KRUYS,Asymmetrical Screen for 157mm White,246.00,198.00
A,L2900128,KRUYS,Asymmetrical Screen for 157mm Silver Gray,246.00,198.00
A,L2901015,KRUYS,Guiding Flaps for 100mm Black,82.00,66.00
A,L2901115,KRUYS,Guiding Flaps for 157mm Black,176.00,142.00
A,L2900202,KRUYS,Transparent Protective Glass for 100mm ,18.00,14.00
A,L2900203,KRUYS,Sandblasted Protective Glass for 100mm,24.00,20.00
A,L2900302,KRUYS,Transparent Protective Glass for 157mm,28.00,22.00
A,L2900303,KRUYS,Sandblasted Protective Glass for 157mm,34.00,28.00
A,L2900602,KRUYS,UV-Stop Silk Screened Protective Glass for 100mm,36.00,28.00
A,L2900603,KRUYS,UV-Stop Sandblasted Protective Glass for 100mm,38.00,32.00
A,L2900702,KRUYS,UV-Stop Silk Screened Protective Glass for 157mm,58.00,46.00
A,L2900703,KRUYS,UV-Stop Sandblasted Protective Glass for 157mm,64.00,52.00
A,L2901212,KRUYS,100mm Colored Boroslicate Glass Filter - Yellow,214.00,172.00
A,L2901213,KRUYS,100mm Colored Boroslicate Glass Filter - Blue,214.00,172.00
A,L2901214,KRUYS,100mm Colored Boroslicate Glass Filter - Red,214.00,172.00
A,L2901217,KRUYS,100mm Colored Boroslicate Glass Filter - Green,214.00,172.00
A,L2901312,KRUYS,157mm Colored Boroslicate Glass Filter - Yellow,240.00,192.00
A,L2901313,KRUYS,157mm Colored Boroslicate Glass Filter - Blue,240.00,192.00
A,L2901314,KRUYS,157mm Colored Boroslicate Glass Filter - Red,240.00,192.00
A,L2901317,KRUYS,157mm Colored Boroslicate Glass Filter - Green,240.00,192.00
A,L2920115,KRUYS,Track Fastening Kit including adapter - 100mm - Black,378.00,304.00
A,L2920116,KRUYS,Track Fastening Kit including adapter - 100mm - White,378.00,304.00
A,L2920128,KRUYS,Track Fastening Kit including adapter - 100mm - Silver Gray,378.00,304.00
A,L2920215,KRUYS,Track Fastening Kit including adapter - 157mm - Black,394.00,316.00
A,L2920216,KRUYS,Track Fastening Kit including adapter - 157mm - White,394.00,316.00
A,L2920228,KRUYS,Track Fastening Kit including adapter - 157mm - Silver Gray,394.00,316.00
A,L2175015,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 15° LED - Black,588.00,472.00
A,L2175016,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 15° LED - White,588.00,472.00
A,L2175215,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 25° LED - Black,588.00,472.00
A,L2175216,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 25° LED - White,588.00,472.00
A,L2175415,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 40° LED - Black,588.00,472.00
A,L2175416,TUBES-25D,Suspension (25mm X 500mm) 2.7W Warm White -149lm - 40° LED - White,588.00,472.00
A,L2175115,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 15° LED - Black,588.00,472.00
A,L2175116,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 15° LED - White,588.00,472.00
A,L2175315,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 25° LED - Black,588.00,472.00
A,L2175316,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 25° LED - White,588.00,472.00
A,L2175515,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 40° LED - Black,588.00,472.00
A,L2175516,TUBES-25D,Suspension (25mm X 500mm) 2.7W Natural White -224lm - 40° LED - White,588.00,472.00
A,L2175615,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 15° LED - Black,668.00,536.00
A,L2175616,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 15° LED - White,690.00,554.00
A,L2175815,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 25° LED - Black,690.00,554.00
A,L2175816,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 25° LED - White,690.00,554.00
A,L2176015,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 40° LED - Black,690.00,554.00
A,L2176016,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 40° LED - White,690.00,554.00
A,L2175715,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 15° LED - Black,690.00,554.00
A,L2175716,TUBES-25H,Suspension (25mm x 800mm) 2.7W Warm White -149lm - 15° LED - White,690.00,554.00
A,L2175915,TUBES-25H,Suspension (25mm x 800mm) 2.7W Natural White -224lm - 25° LED - Black,690.00,554.00
A,L2175916,TUBES-25H,Suspension (25mm x 800mm) 2.7W Natural White -224lm - 25° LED - White,690.00,554.00
A,L2176115,TUBES-25H,Suspension (25mm x 800mm) 2.7W Natural White -224lm - 40° LED - Black,690.00,554.00
A,L2176116,TUBES-25H,Suspension (25mm x 800mm) 2.7W Natural White -224lm - 40° LED - White,690.00,554.00
A,L2184415,TUBES-60,Suspension  (60mm x 200mm) 9.3W Warm White -961lm - 25° LED - Black,838.00,674.00
A,L2184416,TUBES-60,Suspension  (60mm x 200mm) 9.3W Warm White -961lm - 25° LED - White,838.00,674.00
A,L2184515,TUBES-60,Suspension  (60mm x 200mm) 9.3W Warm White -961lm - 36° LED - Black,838.00,674.00
A,L2184516,TUBES-60,Suspension  (60mm x 200mm) 9.3W Warm White -961lm - 36° LED - White,838.00,674.00
A,L2184615,TUBES-60,Suspension  (60mm x 200mm) 9.3W Natural White -1008lm - 25° LED - Black,838.00,674.00
A,L2184616,TUBES-60,Suspension  (60mm x 200mm) 9.3W Natural White -1008lm -  25° LED - White,838.00,674.00
A,L2184715,TUBES-60,Suspension  (60mm x 200mm) 9.3W Natural White -1008lm -  36° LED - Black,838.00,674.00
A,L2184716,TUBES-60,Suspension  (60mm x 200mm) 9.3W Natural White -1008lm -  36° LED - White,838.00,674.00
A,L2184815,TUBES-60,Suspension  (60mm x 400mm) 9.3W Warm White -961lm - 25° LED - Black,886.00,710.00
A,L2184816,TUBES-60,Suspension  (60mm x 400mm) 9.3W Warm White -961lm - 25° LED - White,886.00,710.00
A,L2184915,TUBES-60,Suspension  (60mm x 400mm) 9.3W Warm White -961lm - 36° LED - Black,886.00,710.00
A,L2184916,TUBES-60,Suspension  (60mm x 400mm) 9.3W Warm White -961lm - 36° LED - White,886.00,710.00
A,L2185015,TUBES-60,Suspension  (60mm x 400mm) 9.3W Natural White -1008lm -  25° LED - Black,886.00,710.00
A,L2185016,TUBES-60,Suspension  (60mm x 400mm) 9.3W Natural White -1008lm -  25° LED - White,886.00,710.00
A,L2185115,TUBES-60,Suspension  (60mm x 400mm) 9.3W Natural White -1008lm -  36° LED - Black,886.00,710.00
A,L2185116,TUBES-60,Suspension  (60mm x 400mm) 9.3W Natural White -1008lm -  6° LED - White,886.00,710.00
A,L2230215,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Warm White -720lm - 15° LED - Black,660.00,530.00
A,L2230216,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Warm White -720lm - 15° LED - White,660.00,530.00
A,L2236215,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Warm White -720lm - 15° LED - Black,660.00,530.00
A,L2236216,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Warm White -720lm - 15° LED - White,660.00,530.00
A,L2230315,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Natural White -756lm - 15° LED - Black,660.00,530.00
A,L2230316,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Natural White -756lm - 15° LED - White,660.00,530.00
A,L2236415,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Natural White -756lm - 15° LED - Black,660.00,530.00
A,L2236416,TUBES-60,Ceiling  (60mm x 200mm) 6.2W Natural White -756lm - 15° LED - White,660.00,530.00
A,L2161746,UDG,Suspension - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - White,870.00,700.00
A,L2161749,UDG,Suspension - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Magenta,870.00,700.00
A,L216174V,UDG,Suspension - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Green,870.00,700.00
A,L2178546,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - White,1018.00,820.00
A,L2178549,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - Magenta,1018.00,820.00
A,L217854V,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 20°- Black - Green,1018.00,820.00
A,L2178646,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - White,1018.00,820.00
A,L2178649,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - Magenta,1018.00,820.00
A,L217864V,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 20°- Black - Green,1018.00,820.00
A,L2178746,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - White,1018.00,820.00
A,L2178749,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - Magenta,1018.00,820.00
A,L217874V,UDG,Suspension - 6.6W LED 4000K -560lm - Transparent diffuser 40°- Black - Green,1018.00,820.00
A,L2178846,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - White,1018.00,820.00
A,L2178849,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - Magenta,1018.00,820.00
A,L217884V,UDG,Suspension - 6.6W LED 3000K -525lm - Transparent diffuser 40°- Black - Green,1018.00,820.00
A,L2178946,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2178949,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217894V,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2179046,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2179049,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217904V,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2179146,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2179149,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217914V,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2179246,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2179249,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217924V,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2179346,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2179349,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217934V,UDG,Suspension - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2179446,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - White,1430.00,1152.00
A,L2179449,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - Magenta,1430.00,1152.00
A,L217944V,UDG,Suspension - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass - Black - Green,1430.00,1152.00
A,L2214646,UDG,Ceiling - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - White,732.00,588.00
A,L2214649,UDG,Ceiling - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Magenta,732.00,588.00
A,L221464V,UDG,Ceiling - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Green,732.00,588.00
A,L2232046,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - White,928.00,748.00
A,L2232049,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - Magenta,928.00,748.00
A,L223204V,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 20°- Black - Green,928.00,748.00
A,L2232146,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - White,928.00,748.00
A,L2232149,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - Magenta,928.00,748.00
A,L223214V,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 20°- Black - Green,928.00,748.00
A,L2232246,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - White,928.00,748.00
A,L2232249,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - Magenta,928.00,748.00
A,L223224V,UDG,Ceiling - 6.6W LED 4000K -560lm - Transparent diffuser 40°- Black - Green,928.00,748.00
A,L2232346,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - White,928.00,748.00
A,L2232349,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - Magenta,928.00,748.00
A,L223234V,UDG,Ceiling - 6.6W LED 3000K -525lm - Transparent diffuser 40°- Black - Green,928.00,748.00
A,L2232446,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - White,1240.00,996.00
A,L2232449,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223244V,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2232546,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - White,1240.00,996.00
