Cat.,Zaneen Model #,Series,Description, CAD MSRP  ,USD MSRP 
D,D13-1026,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Matte Black Nickel,3836.00,3090.00
D,D13-1318,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - ShInny Gold,3836.00,3090.00
D,D13-1027,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Silver Leaf,3936.00,3170.00
D,D13-1028,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Gold Leaf,3936.00,3170.00
D,D13-1029,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Total White,3936.00,3170.00
D,D13-1189,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Matte Black,3936.00,3170.00
D,D13-1319,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Copper Leaf,3936.00,3170.00
D,D13-1320,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Bronze Leaf,3936.00,3170.00
D,D13-1190,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Silver Leaf / White,4292.00,3458.00
D,D13-1191,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Gold Leaf / White,4292.00,3458.00
D,D13-1192,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Silver Leaf / Matte Black,4292.00,3458.00
D,D13-1193,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Gold Leaf / Matte Black,4292.00,3458.00
D,D13-1321,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Copper Leaf / White,4292.00,3458.00
D,D13-1322,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Copper Leaf / Matte Black,3408.00,2746.00
D,D13-1323,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Bronze Leaf / White,4292.00,3458.00
D,D13-1324,HUE,Pendant 54 - 6 RefLED 8W 120V - 12x54cm - Bronze Leaf / Matte Black,4292.00,3458.00
D,D13-1107,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Chrome,4354.00,3502.00
D,D13-1108,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - ShInny Black Nickel,4354.00,3502.00
D,D13-1109,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Matte Black Nickel,4354.00,3502.00
D,D13-1325,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Shinny Gold,4354.00,3502.00
D,D13-1110,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf,4518.00,3636.00
D,D13-1111,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Gold Leaf,4518.00,3636.00
D,D13-1112,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Total White,4518.00,3636.00
D,D13-1194,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm -  Matte Black,4518.00,3636.00
D,D13-1326,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Copper Leaf,4518.00,3636.00
D,D13-1327,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf,4518.00,3636.00
D,D13-1195,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf / White,4930.00,3968.00
D,D13-1196,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Gold Leaf / White,4930.00,3968.00
D,D13-1197,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf / Matte Black,4930.00,3968.00
D,D13-1198,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Gold Leaf / Matte Black,4930.00,3968.00
D,D13-1328,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Copper Leaf / White,4930.00,3968.00
D,D13-1329,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Copper Leaf / Matte Black,4930.00,3968.00
D,D13-1330,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf / White,4930.00,3968.00
D,D13-1331,HUE,Pendant 135 - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf / Matte Black,4930.00,3968.00
D,D13-1213,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Chrome,4354.00,3502.00
D,D13-1214,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - ShInny Black Nickel,4354.00,3502.00
D,D13-1215,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Matte Black Nickel,4354.00,3502.00
D,D13-1332,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Shinny Gold,4354.00,3502.00
D,D13-1216,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Total White,4518.00,3636.00
D,D13-1217,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Matte Black,4518.00,3636.00
D,D13-1218,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf -,4518.00,3636.00
D,D13-1219,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Matte Black -,4518.00,3636.00
D,D13-1333,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Copper Leaf -,4518.00,3636.00
D,D13-1334,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf -,4518.00,3636.00
D,D13-1220,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf / White,4930.00,3968.00
D,D13-1221,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Gold Leaf / White,4930.00,3968.00
D,D13-1222,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Silver Leaf / Matte Black,4930.00,3968.00
D,D13-1223,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Gold Leaf / Matte Black,4930.00,3968.00
D,D13-1335,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Copp Leaf / White,4930.00,3968.00
D,D13-1336,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf / Matte Black,4930.00,3968.00
D,D13-1337,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf / White,4930.00,3968.00
D,D13-1338,HUE,Pendant 135 - Horizontal - 4x4W -E26 Medium Base Mirror - 120V - 16cm x 190cm - Bronze Leaf / Matte Black,4930.00,3968.00
D,D13-1030,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Aluminum / White - 48cm,1890.00,1518.00
D,D13-1031,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Total White - 48cm,1904.00,1530.00
D,D13-1199,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Matte Black - 48cm,1904.00,1530.00
D,D13-1200,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Silver Leaf 48cm,1904.00,1530.00
D,D13-1201,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Gold Leaf - 48cm,1904.00,1530.00
D,D13-1339,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Copper Leaf - 48cm,1904.00,1530.00
D,D13-1340,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Bronze Leaf - 48cm,1904.00,1530.00
D,D13-1202,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Silver Leaf / White - 48cm,1964.00,1578.00
D,D13-1203,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Gold Leaf / White - 48cm,1964.00,1578.00
D,D13-1204,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Silver Leaf / Matte Black - 48cm,1964.00,1578.00
D,D13-1205,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Gold Leaf / Matte Black - 48cm,1964.00,1578.00
D,D13-1341,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Copper Leaf / White - 48cm,1964.00,1578.00
D,D13-1342,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Copper Leaf / Matte Black - 48cm,1964.00,1578.00
D,D13-1343,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Bronze Leaf / White - 48cm,1964.00,1578.00
D,D13-1344,SPIRALE,Pendant 48 - LED - RefLED AR111 LED 13W 120V - GU10 - Bronze Leaf / Matte Black - 48cm,1964.00,1578.00
D,D13-1032,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 -  Aluminum / White - 100cm,6454.00,5160.00
D,D13-1033,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Total White - 100cm,6508.00,5204.00
D,D13-1206,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Matte Black - 100cm,6508.00,5204.00
D,D13-1207,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Silver Leaf - 100cm,6508.00,5204.00
D,D13-1208,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Gold Leaf - 100cm,6508.00,5204.00
D,D13-1345,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Copper Leaf - 100cm,6508.00,5204.00
D,D13-1346,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Bronze Leaf - 100cm,6508.00,5204.00
D,D13-1209,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Silver Leaf / White - 100cm,6624.00,5298.00
D,D13-1210,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Gold Leaf / White - 100cm,6624.00,5298.00
D,D13-1211,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Silver Leaf / Matte Black - 100cm,6624.00,5298.00
D,D13-1212,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Gold Leaf / Matte Black - 100cm,6624.00,5298.00
D,D13-1347,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Copper Leaf / White - 100cm,6624.00,5298.00
D,D13-1348,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Copper Leaf / Matte Black - 100cm,6624.00,5298.00
D,D13-1349,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Bronze Leaf / White - 100cm,6624.00,5298.00
D,D13-1350,SPIRALE,Pendant 110 - LED - RefLED PAR 38 LED 13W 120V - E26 - Bronze Leaf / Matte Black - 100cm,6624.00,5298.00
